date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-02-24 00:00:00,15.6,12,18.2,3.8,,,7.6,,1024.1,
2024-02-25 00:00:00,15.8,10,19.6,0,,,6.7,,1024.1,
2024-02-26 00:00:00,15.6,12,18.3,6.9,,,9.1,,1019.9,
2024-02-27 00:00:00,14.7,12.2,16,1,,,11.5,,1022.2,
2024-02-28 00:00:00,13.3,8.4,18,0,,,8.8,,1024.9,
2024-02-29 00:00:00,15.3,10,18.6,0,,,7.7,,1023.5,
2024-03-01 00:00:00,14.3,12,17,0.2,,,11.8,,1021.7,
2024-03-02 00:00:00,15.7,9.7,19.1,0,,,7.9,,1019.1,
2024-03-03 00:00:00,16.5,12.6,19.5,2.5,,,8.3,,1021.2,
2024-03-04 00:00:00,16.4,11.7,19.5,2,,,7.3,,1023.3,
2024-03-05 00:00:00,15.8,12,18.1,0,,,9.6,,1022.8,
2024-03-06 00:00:00,16.2,10.9,19,0,,,7.9,,1019.6,
2024-03-07 00:00:00,15.8,11,21.6,5.6,,,11.4,,1016.1,
2024-03-08 00:00:00,15.6,10,19.3,0.3,,,11.9,,1016.7,
2024-03-09 00:00:00,15.7,12.8,19.2,8.6,,,15.4,,1010.9,
2024-03-10 00:00:00,15.6,13,19,3.3,,,10.6,,1015.5,
2024-03-11 00:00:00,15,11,19,0,,,9.5,,1021.3,
2024-03-12 00:00:00,16.2,11,19.8,0,,,8,,1017.8,
2024-03-13 00:00:00,17.2,14,19.1,0,,,7.9,,1016.6,
2024-03-14 00:00:00,18.2,13.7,20.5,0,,,7.3,,1019.3,
2024-03-15 00:00:00,17.8,12,21.1,0,,,8.2,,1022,
2024-03-16 00:00:00,19.3,14.1,26,0,,,7.6,,1020.1,
2024-03-17 00:00:00,26.1,16.5,33.7,0,,,5.5,,1018.4,
2024-03-18 00:00:00,24.2,19.2,29.6,0,,,6.7,,1016.4,
2024-03-19 00:00:00,18.9,16,20.8,0,,,7.9,,1015.9,
2024-03-20 00:00:00,18.6,16.7,20.8,0,,,8.3,,1015.5,
2024-03-21 00:00:00,17.1,14.4,20.8,2.6,,,7.2,,1012.2,
2024-03-22 00:00:00,17.6,15.7,19.3,0,,,8.4,,1009.8,
2024-03-23 00:00:00,16.4,13,20,0.2,,,8.4,,1009.3,
2024-03-24 00:00:00,19.3,15.9,22.7,0.5,,,10.2,,1005.8,
2024-03-25 00:00:00,15.3,13.8,17.2,16.9,,,11.5,,1006.5,
2024-03-26 00:00:00,14,12,16,17.3,,,17,,1010.8,
2024-03-27 00:00:00,15.3,10.9,21,0.1,,,13,,1014.8,
2024-03-28 00:00:00,17.3,12.2,23,0,,,12.1,,1010.2,
2024-03-29 00:00:00,15,12.6,18,14.5,,,15.5,,1005.2,
2024-03-30 00:00:00,15.3,12.2,19,17.3,,,19.1,,1003.9,
2024-03-31 00:00:00,17.1,14,22,21.7,,,18.1,,1007.2,
2024-04-01 00:00:00,16.4,13.9,19,0.2,,,6.7,,1017.5,
2024-04-02 00:00:00,16.5,12.5,20,0,,,6.8,,1019.1,
2024-04-03 00:00:00,18.4,13.3,21.3,0,,,8.4,,1019.9,
2024-04-04 00:00:00,18.6,14,22.2,0,,,7.8,,1016.6,
2024-04-05 00:00:00,28.6,15,37,0,,,5.6,,1011.5,
2024-04-06 00:00:00,21.3,18.6,24.5,0,,,7.6,,1010.5,
2024-04-07 00:00:00,19.2,17.5,21,0,,,10.4,,1015.8,
2024-04-08 00:00:00,18.7,16.5,20.3,0,,,10.4,,1019.5,
2024-04-09 00:00:00,17.3,15.9,20,0,,,15.8,,1022.1,
2024-04-10 00:00:00,20.2,15,23.3,0,,,11,,1020,
2024-04-11 00:00:00,21.1,15,24.4,0,,,9.7,,1019.5,
2024-04-12 00:00:00,23,18,26.2,0,,,15.5,,1019,
2024-04-13 00:00:00,22.7,16.8,27.7,0,,,12.1,,1016.5,
2024-04-14 00:00:00,24.5,18,28.7,0,,,7.2,,1016.3,
2024-04-15 00:00:00,21.8,16.4,25.4,0,,,7.1,,1017,
2024-04-16 00:00:00,21.7,16.5,24.2,0,,,6.6,,1015.9,
2024-04-17 00:00:00,19.6,16.8,21.4,0,,,7.2,,1014.1,
2024-04-18 00:00:00,18.4,14.3,20.5,0,,,5.7,,1014.2,
2024-04-19 00:00:00,18.6,15.7,20,0,,,7.9,,1014.1,
2024-04-20 00:00:00,19.1,16.1,21.2,0,,,9.8,,1013.4,
2024-04-21 00:00:00,19.1,15.1,20.9,0,,,8.7,,1012.1,
2024-04-22 00:00:00,20.7,15.9,23,0,,,9.9,,1012.4,
2024-04-23 00:00:00,21.1,15.8,24,0,,,8.8,,1013.5,
2024-04-24 00:00:00,20.1,15.2,22.4,0,,,9.2,,1014.6,
2024-04-25 00:00:00,18.9,15.3,21.1,0,,,10.2,,1013.6,
2024-04-26 00:00:00,18.8,14.8,21,0,,,9.1,,1011.5,
2024-04-27 00:00:00,16,14.1,19,4.9,,,7.8,,1009.7,
2024-04-28 00:00:00,16.5,13,19,4.8,,,8.9,,1013.7,
2024-04-29 00:00:00,16.2,11,18.4,7.1,,,8.3,,1019,
2024-04-30 00:00:00,17.6,12.3,20.1,0,,,8,,1021.7,
2024-05-01 00:00:00,17.5,13,21,0.1,,,9.2,,1019.7,
2024-05-02 00:00:00,17.6,15.1,19,0,,,12.8,,1019.2,
2024-05-03 00:00:00,18.1,12.6,20.6,0,,,12.1,,1019,
2024-05-04 00:00:00,19.2,14.4,21.4,0,,,10,,1018.5,
2024-05-05 00:00:00,19.4,14.8,21.4,0,,,10.7,,1017.9,
2024-05-06 00:00:00,20.3,17.3,22.6,0,,,11,,1015.8,
2024-05-07 00:00:00,19.5,16.6,22.3,0,,,11.6,,1015,
2024-05-08 00:00:00,20.5,16.1,24,0,,,6.5,,1012.3,
2024-05-09 00:00:00,21.3,16.1,28.5,0,,,6.6,,1011.5,
2024-05-10 00:00:00,21.5,18.7,23.5,0,,,7.8,,1010.4,
2024-05-11 00:00:00,20.6,18,22.4,0,,,10.6,,1013.8,
2024-05-12 00:00:00,20.1,17.5,21.8,0,,,9.5,,1016.2,
2024-05-13 00:00:00,20,17.6,22.2,0,,,10.6,,1015.6,
2024-05-14 00:00:00,18.2,16.6,19.7,1.3,,,11.9,,1014.5,
2024-05-15 00:00:00,18.6,16.6,20,0,,,13.2,,1013.8,
2024-05-16 00:00:00,18.5,14.7,21,0,,,10.8,,1013.9,
2024-05-17 00:00:00,19.9,16.6,22.3,0,,,9,,1013.7,
2024-05-18 00:00:00,19.3,16.9,21.4,0,,,11,,1014.4,
2024-05-19 00:00:00,19.2,16.7,21.4,0,,,9.8,,1014.9,
2024-05-20 00:00:00,19.4,14,21.9,0,,,8.3,,1017.1,
2024-05-21 00:00:00,19.8,15.8,21.8,0,,,11.6,,1019.3,
2024-05-22 00:00:00,18.8,16.2,21.6,0,,,12.6,,1018,
2024-05-23 00:00:00,19.3,17.8,21.5,0,,,10.8,,1015,
2024-05-24 00:00:00,20.4,16.1,22.1,0,,,10.2,,1015.1,
2024-05-25 00:00:00,20.8,18.4,23.4,0,,,8.4,,1016.3,
2024-05-26 00:00:00,19.5,17.5,22,0,,,9.5,,1017.2,
2024-05-27 00:00:00,20.6,17.5,22.6,0,,,10,,1017.5,
2024-05-28 00:00:00,21.4,17.4,23.5,0,,,8.4,,1015.6,
2024-05-29 00:00:00,21.2,18.4,24.5,0,,,6.6,,1012.5,
2024-05-30 00:00:00,22.5,20,25,0,,,8.2,,1009.8,
2024-05-31 00:00:00,21.5,18.8,23.2,0,,,8.8,,1008.3,
2024-06-01 00:00:00,20.9,18.8,22.5,0,,,9.6,,1010.4,
2024-06-02 00:00:00,21.2,18.6,23.3,0,,,9,,1012.4,
2024-06-03 00:00:00,21,19.5,22.4,0,,,9.5,,1013.2,
2024-06-04 00:00:00,21.8,19.6,23.7,0,,,10.1,,1014.2,
2024-06-05 00:00:00,21,19.4,24,0.1,,,9.1,,1013.2,
2024-06-06 00:00:00,20.6,19,22.2,0,,,10.5,,1012.5,
2024-06-07 00:00:00,21.5,18.1,23.5,0,,,10.1,,1014.5,
2024-06-08 00:00:00,22.5,18.1,24.7,0,,,11.1,,1015.2,
2024-06-09 00:00:00,22.1,18.7,24,0,,,9.1,,1014.4,
2024-06-10 00:00:00,22.1,18.3,24.9,0,,,9,,1014.5,
2024-06-11 00:00:00,21.2,18.8,23,0,,,8.9,,1016.6,
2024-06-12 00:00:00,21,18.3,22.8,0.5,,,10.1,,1018.4,
2024-06-13 00:00:00,21.2,18.7,23.1,0,,,9.4,,1017.7,
2024-06-14 00:00:00,22.1,19.3,24,0,,,9.2,,1016.6,
2024-06-15 00:00:00,21.6,19.4,23.1,0,,,9.5,,1017.9,
2024-06-16 00:00:00,21.3,17.9,23,0,,,10.4,,1015.5,
2024-06-17 00:00:00,20.9,17.8,24,0,,,8.8,,1014,
2024-06-18 00:00:00,22.1,19.5,24.7,0,,,10.3,,1016.3,
2024-06-19 00:00:00,21.1,18.9,23.6,0,,,11.7,,1018.5,
2024-06-20 00:00:00,21.6,18.1,23.3,0,,,11.9,,1019.9,
2024-06-21 00:00:00,21.9,18.3,24,0,,,13.4,,1018.9,
2024-06-22 00:00:00,24.2,19,27.4,0,,,8.9,,1015.6,
2024-06-23 00:00:00,23.9,20,29,0,,,6.8,,1010.9,
2024-06-24 00:00:00,23.2,19.2,25.1,0,,,10.2,,1009.3,
2024-06-25 00:00:00,21.9,20.8,23.5,0,,,10.1,,1011,
2024-06-26 00:00:00,21.6,18.3,23.1,0,,,11.4,,1012.9,
2024-06-27 00:00:00,22.2,18.1,24,1.5,,,11.8,,1013.1,
2024-06-28 00:00:00,22.6,18.3,24.3,0,,,11.7,,1016.8,
2024-06-29 00:00:00,22.8,19.1,24.6,0,,,8.7,,1018.4,
2024-06-30 00:00:00,21.4,19.7,24,0,,,10.8,,1017.2,
2024-07-01 00:00:00,22.6,20.7,24,0,,,10.8,,1018.7,
2024-07-02 00:00:00,22.9,20,24.7,0,,,9.8,,1015.9,
2024-07-03 00:00:00,23.6,19.5,25.4,0,,,8.3,,1012.6,
2024-07-04 00:00:00,23.3,19,25.5,0,,,11.6,,1010.4,
2024-07-05 00:00:00,22.1,20.6,25,0,,,12.9,,1013,
2024-07-06 00:00:00,22.2,19.6,24.2,0,,,10,,1015.6,
2024-07-07 00:00:00,21,19.7,23,0,,,9.3,,1015.7,
2024-07-08 00:00:00,21.7,18.4,23.9,0,,,9.2,,1015.7,
2024-07-09 00:00:00,22.9,19,24.6,0,,,10.1,,1016.4,
2024-07-10 00:00:00,23.9,20.8,25.8,0,,,12,,1017,
2024-07-11 00:00:00,24.1,21.4,26,0,,,9.5,,1017.4,
2024-07-12 00:00:00,24,21.3,26.1,0,,,8.4,,1016,
2024-07-13 00:00:00,23.2,19.6,25.1,0,,,8.3,,1013.6,
2024-07-14 00:00:00,24.4,19.6,26.6,0,,,8.6,,1014.4,
2024-07-15 00:00:00,23.8,20.4,26.6,0,,,9.8,,1016.8,
2024-07-16 00:00:00,23.8,21.4,25.6,0,,,10.8,,1016.4,
2024-07-17 00:00:00,24.6,20.7,27.3,0,,,8.8,,1014.5,
2024-07-18 00:00:00,26.1,22.7,28.5,0,,,8.3,,1014.4,
2024-07-19 00:00:00,28.2,22.7,33.2,0,,,7.2,,1015.8,
2024-07-20 00:00:00,24.6,22.8,27,0,,,9.1,,1015.1,
2024-07-21 00:00:00,24.2,21.7,25.6,0,,,11,,1015.1,
2024-07-22 00:00:00,23.3,21,26,0,,,9,,1014.2,
2024-07-23 00:00:00,26.1,21.9,29.6,0,,,5.7,,1014.9,
2024-07-24 00:00:00,28,21.9,33.4,0,,,5.8,,1014.1,
2024-07-25 00:00:00,26,23.3,29.1,0,,,8.8,,1013,
2024-07-26 00:00:00,24.3,21.2,26.2,0,,,8.9,,1011.9,
2024-07-27 00:00:00,24.6,21.7,26.6,0,,,8.5,,1011.9,
2024-07-28 00:00:00,24.1,21.5,26,0,,,10,,1011.6,
2024-07-29 00:00:00,23.8,22,26,0,,,9.9,,1012.4,
2024-07-30 00:00:00,24.3,21.9,26.4,0,,,9.3,,1013.6,
2024-07-31 00:00:00,24.3,22.7,26.3,0,,,9.1,,1014.7,
2024-08-01 00:00:00,24.2,22,26.1,0,,,9.1,,1015.4,
2024-08-02 00:00:00,24.8,21.5,26.6,0,,,8.8,,1014.8,
2024-08-03 00:00:00,25.2,21.3,27.6,0,,,9,,1013.1,
2024-08-04 00:00:00,23.8,20.9,26.5,0,,,7.6,,1012.8,
2024-08-05 00:00:00,23.9,21.2,26.2,0,,,8.7,,1012.8,
2024-08-06 00:00:00,23.9,19.6,26.1,0,,,7.6,,1011.4,
2024-08-07 00:00:00,24.8,21.8,26.5,0,,,8.4,,1011,
2024-08-08 00:00:00,24.2,22,26.1,0,,,8.8,,1014.6,
2024-08-09 00:00:00,24.6,21.4,26.2,0,,,8.3,,1015.6,
2024-08-10 00:00:00,25.2,21.7,27.7,0,,,6.7,,1013.8,
2024-08-11 00:00:00,24.5,22.3,27,0,,,7.3,,1012.7,
2024-08-12 00:00:00,24,22,27,0,,,8.3,,1013.7,
2024-08-13 00:00:00,25.1,21.8,27.1,0,,,9.8,,1014.8,
2024-08-14 00:00:00,24.4,21.4,26.6,0,,,10.5,,1014.8,
2024-08-15 00:00:00,24.2,20.9,27.5,0,,,10.6,,1011.2,
2024-08-16 00:00:00,28.6,22,33,0,,,8,,1009.8,
2024-08-17 00:00:00,29.1,22.1,33.9,0,,,7.7,,1010,
2024-08-18 00:00:00,26.8,23.3,29.8,0,,,8.1,,1012.1,
2024-08-19 00:00:00,25.1,22.8,27,0,,,8.1,,1013.9,
2024-08-20 00:00:00,24.2,22,26.4,0,,,8,,1014,
2024-08-21 00:00:00,24.6,22,26.4,0,,,8.7,,1014.6,
2024-08-22 00:00:00,23.2,21.7,25.1,0,,,8.5,,1017,
2024-08-23 00:00:00,22.4,20.2,25,0,,,8.1,,1014.4,
2024-08-24 00:00:00,24.1,22,25.6,0,,,8.2,,1012.9,
2024-08-25 00:00:00,25.3,22.6,27.4,0,,,9.6,,1014.6,
2024-08-26 00:00:00,24.6,21.3,26.2,0,,,7.1,,1015.7,
2024-08-27 00:00:00,23,21,25.5,,,,6.4,,1014.7,
2024-08-28 00:00:00,23.7,20.9,26.4,0,,,7.4,,1015,
2024-08-29 00:00:00,23.8,21.5,25.7,0,,,9.6,,1014.5,
2024-08-30 00:00:00,24.4,21.8,26.6,0,,,8.6,,1013.3,
2024-08-31 00:00:00,23.7,22,26,0,,,8.2,,1013.9,
2024-09-01 00:00:00,23.4,22,25.3,0,,,9.1,,1014.6,
2024-09-02 00:00:00,24.2,21.1,26.3,0,,,9.3,,1014.1,
2024-09-03 00:00:00,22.8,20.8,25,,,,8.7,,1014.4,
2024-09-04 00:00:00,21.8,19.8,25,,,,9.1,,1014.3,
2024-09-05 00:00:00,24.4,19.8,28.1,0,,,8.4,,1009.8,
2024-09-06 00:00:00,23.7,21,25.6,0,,,9.6,,1007.6,
2024-09-07 00:00:00,23.2,20.9,25.2,0.3,,,11.5,,1010.2,
2024-09-08 00:00:00,22.9,20.6,25.1,0.5,,,10,,1015.3,
2024-09-09 00:00:00,22.8,19.9,25,0,,,8.7,,1019.7,
2024-09-10 00:00:00,21.7,19.5,24,0,,,8.1,,1019.4,
2024-09-11 00:00:00,22.2,19.6,24.5,0,,,7.9,,1018.1,
2024-09-12 00:00:00,22.8,18.3,25.2,0,,,7.1,,1015.9,
2024-09-13 00:00:00,22.5,19.6,26,0,,,6.5,,1013.7,
2024-09-14 00:00:00,24,20,27.7,0,,,5.4,,1013.8,
2024-09-15 00:00:00,24.3,20,27.6,0,,,6.6,,1012.9,
2024-09-16 00:00:00,23.8,21.3,27.9,0,,,10.9,,1012.5,
2024-09-17 00:00:00,23.3,20,26.7,0,,,8.7,,1010.9,
2024-09-18 00:00:00,23.3,20.7,25.6,0,,,7.9,,1010.5,
2024-09-19 00:00:00,23,19.6,25.3,0,,,8.5,,1011.8,
2024-09-20 00:00:00,23.3,20.6,25.4,0,,,6,,1012,
2024-09-21 00:00:00,23.7,20.9,26.7,0,,,6.5,,1014.2,
2024-09-22 00:00:00,24,20.8,26.2,0,,,7.6,,1016.5,
2024-09-23 00:00:00,23.2,19.7,25.8,0,,,7.9,,1017.3,
2024-09-24 00:00:00,21.4,19.5,24,0,,,7.9,,1018.1,
2024-09-25 00:00:00,22.5,17.9,25,0,,,8.8,,1018.4,
2024-09-26 00:00:00,24.1,21.8,26.3,0,,,7.1,,1018.8,
2024-09-27 00:00:00,23.8,20.5,26.1,0,,,7.7,,1019.3,
2024-09-28 00:00:00,22.4,19.4,24.7,0,,,11.1,,1017.9,
2024-09-29 00:00:00,21.9,18,26,0,,,6.6,,1016.9,
2024-09-30 00:00:00,23.3,21.3,25.1,0,,,6.6,,1016.1,
2024-10-01 00:00:00,23.9,21.3,26.2,0,,,9.4,,1015.6,
2024-10-02 00:00:00,22.4,20,26,0,,,8.8,,1016.5,
2024-10-03 00:00:00,23.6,21.8,26,0,,,8.2,,1017,
2024-10-04 00:00:00,23.6,20.9,26.6,0,,,7.7,,1016.2,
2024-10-05 00:00:00,23.2,21,25.3,0,,,9.3,,1015.6,
2024-10-06 00:00:00,22.4,20.7,24.6,0,,,10.8,,1013.2,
2024-10-07 00:00:00,22.7,20.8,25.2,0,,,9,,1012.2,
2024-10-08 00:00:00,23.1,20,25.4,0,,,6.6,,1015.6,
2024-10-09 00:00:00,22.9,18.5,25.9,0,,,10.5,,1015.6,
2024-10-10 00:00:00,22.5,20.8,25,1.5,,,5.9,,1015.4,
2024-10-11 00:00:00,22.6,19.5,26,0,,,9.1,,1014.4,
2024-10-12 00:00:00,22.5,21,26,9.5,,,9.5,,1012.6,
2024-10-13 00:00:00,22.8,18,27.3,7.9,,,7.7,,1013.2,
2024-10-14 00:00:00,22.1,18.6,25.5,0,,,5.3,,1012.9,
2024-10-15 00:00:00,23.2,19.5,27,0,,,10.1,,1010.7,
2024-10-16 00:00:00,22.5,17.3,26,1.3,,,11.3,,1015,
2024-10-17 00:00:00,21.6,17.8,24,1.3,,,7.7,,1023.1,
2024-10-18 00:00:00,20.9,16.7,23.4,0,,,10.2,,1024.1,
2024-10-19 00:00:00,21.3,16.3,24.5,0,,,9.2,,1021.8,
2024-10-20 00:00:00,20.5,17,24,0,,,7.7,,1020.8,
2024-10-21 00:00:00,22.3,19.4,24.6,0,,,6.1,,1019.9,
2024-10-22 00:00:00,22.1,18.7,25.1,0,,,4.5,,1018.4,
2024-10-23 00:00:00,22.9,17.6,27.3,0,,,4.9,,1017.8,
2024-10-24 00:00:00,24.6,21.4,26.6,0,,,6.6,,1019.3,
2024-10-25 00:00:00,21.8,19,24.3,0,,,9.4,,1020.3,
2024-10-26 00:00:00,19.6,17.4,21.2,0,,,8.5,,1022.1,
2024-10-27 00:00:00,17.6,15,21,4.9,,,6.7,,1017,
2024-10-28 00:00:00,17.1,14.4,19.5,0,,,5.3,,1011.9,
2024-10-29 00:00:00,15.8,13,19,18.8,,,9.5,,1010.8,
2024-10-30 00:00:00,19.3,16,22.2,6.9,,,11.1,,1013.1,
2024-10-31 00:00:00,20.9,16.9,25.1,0.5,,,9.5,,1016.8,
2024-11-01 00:00:00,19.2,15,23.3,0,,,6.7,,1017,
2024-11-02 00:00:00,19.9,15,22.4,0,,,5.4,,1015,
2024-11-03 00:00:00,21,16.7,25.2,0,,,4.6,,1013.8,
2024-11-04 00:00:00,19.4,16,24.7,0,,,4.5,,1017.7,
2024-11-05 00:00:00,19,16,22.5,0,,,6.6,,1020.5,
2024-11-06 00:00:00,20.2,15.9,25,0,,,7.8,,1018.3,
2024-11-07 00:00:00,25.4,16.4,32.5,0,,,5.4,,1016.7,
2024-11-08 00:00:00,21.6,19.5,24.2,0,,,5.6,,1020.3,
2024-11-09 00:00:00,20.9,18.5,22.6,0,,,6.3,,1023.3,
2024-11-10 00:00:00,20.8,17.7,23.2,0,,,8.4,,1023.6,
2024-11-11 00:00:00,18.8,15.6,22.7,0,,,7,,1019.8,
2024-11-12 00:00:00,18.3,15.4,22,0,,,5.3,,1015,
2024-11-13 00:00:00,18,15,22,0.6,,,7.2,,1011.3,
2024-11-14 00:00:00,19.2,15.6,22.5,0,,,9.1,,1012,
2024-11-15 00:00:00,21.4,14.8,27.4,0,,,6,,1012,
2024-11-16 00:00:00,20.6,16,25.1,0,,,6.6,,1011.8,
2024-11-17 00:00:00,18.9,15.5,24,0,,,6,,1015.2,
2024-11-18 00:00:00,20,16.3,24,0.2,,,5.5,,1016.2,
2024-11-19 00:00:00,20.4,18.2,24,15,,,6.8,,1019.9,
2024-11-20 00:00:00,18.9,15,23,0,,,5.6,,1023.9,
2024-11-21 00:00:00,18,15,22,0,,,7,,1022.7,
2024-11-22 00:00:00,18.5,14.8,23.5,0,,,6.6,,1020.7,
2024-11-23 00:00:00,21.7,15.3,30.5,0,,,6.3,,1017.3,
2024-11-24 00:00:00,28.1,21.8,33.3,0.3,,,7.8,,1015,
2024-11-25 00:00:00,23.1,17.9,26.8,0,,,5.2,,1019.8,
2024-11-26 00:00:00,20.4,17,24.4,0,,,4.7,,1020.4,
2024-11-27 00:00:00,19.8,14.8,26.6,0,,,3.5,,1020.5,
2024-11-28 00:00:00,22.3,16,33,0,,,4.4,,1021.5,
2024-11-29 00:00:00,23.4,17.5,29.2,0,,,5.1,,1024.5,
2024-11-30 00:00:00,23.2,15.8,30,0,,,4.9,,1024.2,
2024-12-01 00:00:00,19.8,16,27,0,,,5.3,,1021.8,
2024-12-02 00:00:00,20.4,16,26,0,,,5.4,,1022.5,
2024-12-03 00:00:00,17.5,15,21,0,,,5.5,,1024.3,
2024-12-04 00:00:00,18.1,15,21,0,,,5.9,,1027.7,
2024-12-05 00:00:00,18.2,13.7,21.3,0,,,7.1,,1028.5,
2024-12-06 00:00:00,17.3,12.3,20.3,0,,,7,,1028.1,
2024-12-07 00:00:00,17.9,13.9,21.5,0,,,6.2,,1027.5,
2024-12-08 00:00:00,17.7,14.8,21,0,,,7.5,,1024.6,
2024-12-09 00:00:00,15.8,14,18.1,0,,,8.4,,1021.1,
2024-12-10 00:00:00,14,10,17,0,,,6.3,,1017.5,
2024-12-11 00:00:00,14.3,9.4,18.5,2.3,,,7.9,,1013.8,
2024-12-12 00:00:00,15.7,11,19.7,1.5,,,9.6,,1014.3,
2024-12-13 00:00:00,16,10,20.3,0,,,7.5,,1020.4,
2024-12-14 00:00:00,16.2,10.1,19.6,0,,,6.5,,1025.2,
2024-12-15 00:00:00,16.1,11.2,20.4,0,,,5.3,,1027.4,
2024-12-16 00:00:00,17.7,10.6,22,0,,,4.9,,1027.1,
2024-12-17 00:00:00,18.7,12.8,24.6,0,,,5.2,,1029.8,
2024-12-18 00:00:00,16.6,11.9,22.7,0,,,4.6,,1030.5,
2024-12-19 00:00:00,16.2,12.8,21.3,0,,,4.4,,1030.1,
2024-12-20 00:00:00,15.9,14.4,19,0.3,,,7,,1027.4,
2024-12-21 00:00:00,16,12.7,18.8,0,,,7.5,,1024.5,
2024-12-22 00:00:00,15.8,12,19.3,0,,,4.4,,1024.8,
2024-12-23 00:00:00,14.8,10.8,20,0,,,5.4,,1023.9,
2024-12-24 00:00:00,16.2,10.7,22,0,,,5.8,,1021.9,
2024-12-25 00:00:00,14.6,9.9,21,0,,,5.1,,1022.1,
2024-12-26 00:00:00,15.7,10,22.1,0,,,6.6,,1021.3,
