date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-03-22 00:00:00,15,13,17.9,10.4,,,8.8,27.8,1018.8,239
2025-03-23 00:00:00,13.1,9.9,16.7,4.3,,,14.1,46.3,1016.6,33
2025-03-24 00:00:00,12.9,8,17,2.3,,,7.6,24.1,1019.9,187
2025-03-25 00:00:00,12.3,6,18,0,,,5.2,25.9,1021.2,279
2025-03-26 00:00:00,13.1,6.1,19,0,,,7.9,29.6,1020.6,398
2025-03-27 00:00:00,13.6,5.6,20,0,,,6.4,25.9,1017.1,380
2025-03-28 00:00:00,14.4,8,20.8,0,,,6.8,33.3,1016.5,374
2025-03-29 00:00:00,14.5,6.1,23,0,,,6,31.5,1016.6,332
2025-03-30 00:00:00,16.1,4.3,25.6,0,,,5.8,29.6,1013.3,347
2025-03-31 00:00:00,15.9,8.8,21.6,0,,,9.2,27.8,1012.2,260
2025-04-01 00:00:00,16.9,11.6,23,0,,,4.8,25.9,1010.7,170
2025-04-02 00:00:00,16.3,12.9,22.5,0,,,9.8,37,1005.9,32
2025-04-03 00:00:00,17.5,13.5,22,0,,,7.2,25.9,1007.3,128
2025-04-04 00:00:00,17.9,15,22.4,1.8,,,15.3,48.2,1012.3,95
2025-04-05 00:00:00,16.1,9.5,20,0,,,5.1,25.9,1015.6,269
2025-04-06 00:00:00,14.7,7.7,21,0,,,4,25.9,1015.8,195
2025-04-07 00:00:00,15.9,7.6,23,0,,,7,35.2,1014.8,320
2025-04-08 00:00:00,19.9,8,32,0,,,4.2,31.5,1011.4,302
2025-04-09 00:00:00,22.7,16.1,33.9,0,,,9.7,27.8,1009,123
2025-04-10 00:00:00,18.1,14.3,21,0.5,,,7.6,25.9,1007.8,72
2025-04-11 00:00:00,19.1,16.9,23.5,0.5,,,7.4,25.9,1007.9,57
2025-04-12 00:00:00,17.9,13.8,21.1,4.1,,,4.7,24.1,1010.3,62
2025-04-13 00:00:00,16.7,14.4,19,6.6,,,5.3,24.1,1011.6,17
2025-04-14 00:00:00,17.4,13.5,20.6,13,,,10.2,29.6,1014.2,44
2025-04-15 00:00:00,15.8,12,18.2,7.6,,,12,37,1015.3,107
2025-04-16 00:00:00,14.7,10.5,19,1,,,6.1,25.9,1021.2,182
2025-04-17 00:00:00,15.2,8.3,21,0,,,8.2,29.6,1019.8,272
2025-04-18 00:00:00,16.7,11.4,21,0,,,7.2,31.5,1015.2,252
2025-04-19 00:00:00,16.6,12.8,19.3,0.8,,,8.1,37,1016.5,199
2025-04-20 00:00:00,15.3,10,19,0.5,,,6.1,33.3,1018.3,264
2025-04-21 00:00:00,15.3,10,20.4,0,,,8,31.5,1018.1,312
2025-04-22 00:00:00,15.2,6.6,21,0,,,7.9,35.2,1019.2,386
2025-04-23 00:00:00,16.1,7.3,23,0,,,6.4,33.3,1016.6,391
2025-04-24 00:00:00,19.6,12,27.3,0,,,4.7,22.2,1013.6,311
2025-04-25 00:00:00,19.2,17,23,0,,,9.1,25.9,1016.5,239
2025-04-26 00:00:00,18.2,15,22,0,,,6.9,31.5,1018.3,319
2025-04-27 00:00:00,16.7,8.4,22.9,0,,,7,33.3,1015,275
2025-04-28 00:00:00,17.3,9,23.7,0,,,6.6,27.8,1010,331
2025-04-29 00:00:00,18.9,17,21,0,,,9.6,27.8,1010.8,317
2025-04-30 00:00:00,17.7,14,20,0,,,7.8,25.9,1012.3,89
2025-05-01 00:00:00,16.7,8,22,0,,,6.6,29.6,1010.3,291
2025-05-02 00:00:00,19.2,15,23,0,,,13.4,40.8,1013.1,257
2025-05-03 00:00:00,18.3,14,22.3,0,,,8.8,31.5,1016.9,307
2025-05-04 00:00:00,18.3,15,21.4,0,,,8.7,29.6,1016.8,272
2025-05-05 00:00:00,15.8,7.5,21,0,,,6.2,31.5,1016.3,320
2025-05-06 00:00:00,16.2,10,21,0,,,6.3,31.5,1014.1,336
2025-05-07 00:00:00,16.9,11,21,0,,,6.9,33.3,1012.3,335
2025-05-08 00:00:00,17,9.1,22.2,0,,,6.4,29.6,1012.9,216
2025-05-09 00:00:00,17.9,11.7,22,0,,,6.8,31.5,1011.6,293
2025-05-10 00:00:00,16.9,10.5,22,0,,,6,31.5,1012.4,373
2025-05-11 00:00:00,16.9,10.9,22,0,,,6,35.2,1015.3,303
2025-05-12 00:00:00,16.2,8.5,21.4,0,,,6.3,31.5,1016.3,327
2025-05-13 00:00:00,17.6,12.2,21.5,0,,,7.2,29.6,1014.6,251
2025-05-14 00:00:00,17.4,13.5,21.1,4.8,,,7.7,31.5,1017,302
2025-05-15 00:00:00,16.5,11,20.4,4.3,,,7.2,35.2,1019,380
2025-05-16 00:00:00,15.8,8,23,0,,,7.6,35.2,1015.4,352
2025-05-17 00:00:00,17.2,8.5,24,0,,,4.7,25.9,1011.3,368
2025-05-18 00:00:00,19.2,15,22,0,,,7.5,31.5,1014.7,376
2025-05-19 00:00:00,17.7,11.3,22,0,,,9.2,38.9,1018.2,337
2025-05-20 00:00:00,17.7,10.4,23,0,,,5.6,33.3,1018.9,371
2025-05-21 00:00:00,17.8,9.9,23.2,0,,,5,27.8,1016.2,361
2025-05-22 00:00:00,19.7,14.7,23.6,0,,,8.3,25.9,1015,379
2025-05-23 00:00:00,20,18,23,0,,,9,29.6,1014.5,301
2025-05-24 00:00:00,20.3,11.9,31.1,0,,,9.7,40.8,1014.8,353
2025-05-25 00:00:00,18.9,8.8,27,0,,,4,27.8,1016,400
2025-05-26 00:00:00,19.7,11,26,0,,,5.1,27.8,1016.8,356
2025-05-27 00:00:00,20.3,12.8,24,0,,,6,24.1,1017.2,313
2025-05-28 00:00:00,24.1,13.5,32,0,,,8.5,25.9,1017.4,250
2025-05-29 00:00:00,31,22.6,39,1.8,,,13.1,26,1015,198
2025-05-30 00:00:00,24.1,20,32,0,,,10.8,27,1015.8,214
2025-05-31 00:00:00,20.2,16,23.1,0,,,6.7,25.9,1016.7,291
2025-06-01 00:00:00,21.1,19,24,0,,,8,25.9,1016.1,300
2025-06-02 00:00:00,21,18.4,24,0,,,10,29.6,1016.4,304
2025-06-03 00:00:00,19.9,18,22,0,,,9.2,31.5,1018.5,253
2025-06-04 00:00:00,18.5,12.5,23,0,,,7,33.3,1017.7,339
2025-06-05 00:00:00,19.6,13,23.4,0,,,7.6,33.3,1016.5,373
2025-06-06 00:00:00,19.1,10.7,24.8,0,,,6.1,29.6,1015.8,343
2025-06-07 00:00:00,21.2,14.2,27,0,,,4.6,27.8,1013.9,324
2025-06-08 00:00:00,22.8,18.5,28,0,,,8.1,25.9,1012.9,306
2025-06-09 00:00:00,22,20,25.2,0,,,9.2,25.9,1015.8,273
2025-06-10 00:00:00,21.3,20,24,0,,,8,25.9,1016.7,140
2025-06-11 00:00:00,21.9,20,24.1,0,,,8.8,29.6,1015.8,293
2025-06-12 00:00:00,20.2,13.7,24,0,,,7.2,33.3,1015.1,335
2025-06-13 00:00:00,20.2,13.5,24.7,0,,,6.1,31.5,1016.2,336
2025-06-14 00:00:00,21.1,16,24,0,,,6.3,31.5,1017,284
2025-06-15 00:00:00,21.2,14.4,26,0,,,6,27.8,1016.2,306
2025-06-16 00:00:00,22.3,15,27,0,,,6.6,27.8,1014.8,305
2025-06-17 00:00:00,22.7,18.9,25.4,0,,,5.3,24.1,1017.3,340
2025-06-18 00:00:00,26.1,20.3,37.7,0,,,8.1,27.8,1017.1,202
2025-06-19 00:00:00,29.7,22,39.5,0,,,10.1,29.6,1014,352
2025-06-20 00:00:00,24.3,18.6,29,0,,,7.1,29.6,1015.8,391
2025-06-21 00:00:00,23.1,20.9,25.5,0,,,8.1,29.6,1016.8,365
2025-06-22 00:00:00,22.8,20.4,25.1,0,,,7.1,27.8,1016.5,371
2025-06-23 00:00:00,22.5,20.5,25,0,,,7.9,27.8,1016.7,286
2025-06-24 00:00:00,21.3,17.8,24,0,,,5.7,29.6,1016.1,210
2025-06-25 00:00:00,20.8,15,25,0,,,9,35.2,1017.1,401
2025-06-26 00:00:00,22.1,14.7,27,0,,,8.1,33.3,1016.6,623
2025-06-27 00:00:00,28.1,16.7,38,0,,,8.8,33,1016.1,502
2025-06-28 00:00:00,33.7,22.7,42,0,,,10.1,33.3,1014.7,642
2025-06-29 00:00:00,30.2,18.4,40.1,0,,,4.9,29.6,1012.9,698
2025-06-30 00:00:00,27.6,19,37.5,0,,,5.8,25.9,1010.9,725
2025-07-01 00:00:00,24.7,21.5,28,0,,,7.9,25.9,1010.1,675
2025-07-02 00:00:00,24.2,21.9,27,0,,,9.5,27.8,1012.3,678
2025-07-03 00:00:00,23.4,21,26.1,0,,,7.4,27.8,1015.2,648
2025-07-04 00:00:00,23.4,21,26,0,,,6.6,27.8,1017.9,627
2025-07-05 00:00:00,23.4,21,26,0,,,6.1,27.8,1017.3,627
2025-07-06 00:00:00,23,19,27,0,,,5.1,25.9,1014.1,651
2025-07-07 00:00:00,22.7,16.5,26,0,,,5.2,27.8,1011.6,652
2025-07-08 00:00:00,22.9,19,25.9,0,,,6.1,27.8,1012.7,613
2025-07-09 00:00:00,22.7,18,26,0,,,6.2,27.8,1015.3,536
2025-07-10 00:00:00,22.9,22,24.9,0,,,7.3,29.6,1017.8,501
2025-07-11 00:00:00,23,21.3,26.1,0,,,7.8,29.6,1017.4,563
2025-07-12 00:00:00,22.7,20,26.2,0,,,7.5,29.6,1015.5,589
2025-07-13 00:00:00,21.3,15.9,24.8,0,,,8.3,33.3,1014.5,577
2025-07-14 00:00:00,22.2,16.9,27,0,,,5.9,31.5,1017,662
2025-07-15 00:00:00,23.4,15.8,30,0,,,4.4,27.8,1016.9,705
2025-07-16 00:00:00,24.6,16,31.2,0,,,5.8,27.8,1016.9,695
2025-07-17 00:00:00,23.2,16,29,0,,,4,27.8,1015.7,699
2025-07-18 00:00:00,22.5,16.4,27,0,,,6.6,29.6,1015,600
2025-07-19 00:00:00,22.7,16.3,26,0,,,8.6,33.3,1014.7,618
2025-07-20 00:00:00,21.1,15,26,0,,,6.7,35.2,1013.2,627
2025-07-21 00:00:00,22.8,21,25,0,,,9.5,33.3,1013.4,574
2025-07-22 00:00:00,20.9,14.1,25.2,0,,,5.6,29.6,1015.3,658
2025-07-23 00:00:00,20.9,14.6,26,0,,,5.7,31.5,1014.4,615
2025-07-24 00:00:00,22.3,17.4,26.2,0,,,5.6,31.5,1009.5,572
2025-07-25 00:00:00,24.4,14.4,33.2,0,,,8.7,33.3,1006.8,647
2025-07-26 00:00:00,24.4,22,27.4,0,,,9.2,29.6,1012.5,610
2025-07-27 00:00:00,23.5,19,26.2,0,,,5.4,25.9,1016.3,630
2025-07-28 00:00:00,23.1,16.8,27,0,,,5.4,27.8,1015.4,683
2025-07-29 00:00:00,22.8,19,26,0,,,7.8,25.9,1013.9,667
2025-07-30 00:00:00,22.8,16.4,26.2,0,,,5.4,25.9,1012.1,645
2025-07-31 00:00:00,23.4,18.7,27,0,,,6,25.9,1012.1,656
2025-08-01 00:00:00,23.3,18.4,27.4,0,,,4.8,27.8,1010.5,625
2025-08-02 00:00:00,24.7,18.4,28.2,0,,,6.4,27.8,1008,634
2025-08-03 00:00:00,24.6,22.6,28,0,,,11.9,31.5,1012.4,572
2025-08-04 00:00:00,23.4,18.8,27,0,,,4.7,27.8,1016.7,642
2025-08-05 00:00:00,23.6,19,27.6,0,,,5.7,29.6,1017.1,563
2025-08-06 00:00:00,24.7,22.1,28,0,,,8.8,31.5,1016.3,575
2025-08-07 00:00:00,24.1,22,27,0,,,8.7,31.5,1015.7,477
2025-08-08 00:00:00,22.3,17,26.1,0,,,6.4,31.5,1016.4,583
2025-08-09 00:00:00,23.3,17.1,28.1,0,,,7.4,29.6,1015.5,628
2025-08-10 00:00:00,25.1,17.7,33.3,0,,,4.5,27.8,1015,671
2025-08-11 00:00:00,27.8,17.4,38,0,,,7,31.5,1012,667
2025-08-12 00:00:00,27.9,17.7,36,0,,,6,31.5,1008.5,709
2025-08-13 00:00:00,25.6,18.5,30,0,,,8.7,27.8,1010.1,706
2025-08-14 00:00:00,25,23,28,0,,,6.3,25.9,1011.3,665
2025-08-15 00:00:00,24.9,21.9,28,0,,,7.8,24.1,1014.4,528
2025-08-16 00:00:00,26.1,20.7,31,0,,,6,31.5,1013.9,575
2025-08-17 00:00:00,26.5,19.8,32.2,0,,,5.2,27.8,1012.6,637
2025-08-18 00:00:00,26,21.3,29,0,,,6.8,27.8,1013.2,616
2025-08-19 00:00:00,24.2,22,27,0,,,6.8,29.6,1015.4,587
2025-08-20 00:00:00,22.7,16.5,26.1,0,,,6.3,29.6,1015.3,628
2025-08-21 00:00:00,22.4,16,27,0,,,6.3,29.6,1013.9,661
2025-08-22 00:00:00,21.7,15,26.9,0,,,5.9,29.6,1013.7,589
2025-08-23 00:00:00,22.8,19.4,26,0,,,7.8,27.8,1014.2,484
2025-08-24 00:00:00,22.9,21,25,0,,,4.9,27.8,1013.9,224
2025-08-25 00:00:00,22.2,19,25,0,,,5.7,29.6,1013.5,423
2025-08-26 00:00:00,22.6,19,25,0,,,5.6,29.6,1012.1,557
2025-08-27 00:00:00,22.8,19,26,0,,,8.3,29.6,1012.8,565
2025-08-28 00:00:00,22.8,19,26,0,,,9.3,31.5,1016.3,504
2025-08-29 00:00:00,21.2,16,26,0,,,7.7,31.5,1016.7,624
2025-08-30 00:00:00,21.6,15,27,0,,,5.2,31.5,1014.6,635
2025-08-31 00:00:00,22,17,26,0,,,6.4,31.5,1014.8,582
2025-09-01 00:00:00,21.8,15,25,0,,,11.7,37,1017.5,577
2025-09-02 00:00:00,19.5,13,26,0,,,8.4,35.2,1016.7,650
2025-09-03 00:00:00,20,14,26,0,,,6.4,29.6,1014.2,661
2025-09-04 00:00:00,20.5,15,26,0,,,7,31.5,1014.2,627
2025-09-05 00:00:00,21.4,14,28,0,,,6.4,25.9,1012,573
2025-09-06 00:00:00,23.2,17,28,0,,,6.3,25.9,1012.2,480
2025-09-07 00:00:00,24.4,22,27,0,,,8.8,29.6,1014.6,509
2025-09-08 00:00:00,22.7,19,26,0,,,6.2,31.5,1016.2,389
2025-09-09 00:00:00,21,18,23,0.7,,,8.9,29.6,1018,402
2025-09-10 00:00:00,19.2,12,25,0,,,6.2,29.6,1019.7,611
2025-09-11 00:00:00,20.5,15,26,0,,,7,31.5,1018.6,617
2025-09-12 00:00:00,21.2,14,27,0,,,4.2,27.8,1014.9,635
2025-09-13 00:00:00,22.1,17,27,0,,,8,27.8,1016.4,641
2025-09-14 00:00:00,20.3,13,27,0,,,4.4,27.8,1018.2,671
2025-09-15 00:00:00,19.7,12,26,0,,,4.3,24.1,1017,646
2025-09-16 00:00:00,22.5,18,27,0,,,4.5,24.1,1017,550
2025-09-17 00:00:00,24.2,20,30,0,,,4.5,22.2,1017.6,421
2025-09-18 00:00:00,27.2,22,36,0,,,5,27.8,1017.6,459
2025-09-19 00:00:00,28.7,23,37,0,,,8.2,27.8,1016.4,298
2025-09-20 00:00:00,24.5,18,31,0,,,4.7,27.8,1015.6,445
2025-09-21 00:00:00,22.8,19,25,0.1,,,7.2,31.5,1016,254
2025-09-22 00:00:00,19.5,14,25,0,,,5.9,29.6,1015,553
2025-09-23 00:00:00,18.1,13,24,0,,,4,25.9,1014.5,485
2025-09-24 00:00:00,17.7,11,23,0,,,4.3,25.9,1014.1,509
2025-09-25 00:00:00,20.5,15,24.3,0,,,7.8,24.1,1015.3,502
2025-09-26 00:00:00,19.5,14,24,0,,,4.1,25.9,1016.7,580
2025-09-27 00:00:00,19.8,14,24,0,,,4.7,25.9,1018.5,495
2025-09-28 00:00:00,19,13,24,0.4,,,5.8,25.9,1018.9,85
2025-09-29 00:00:00,20.8,18,24,0.3,,,8.1,25.9,1015.9,295
2025-09-30 00:00:00,20.4,16,25,0,,,6.3,29.6,1015.7,507
2025-10-01 00:00:00,19.8,14,25,0,,,4.4,25.9,1016.8,501
2025-10-02 00:00:00,20.3,15,25,0,,,4.5,24.1,1017,525
2025-10-03 00:00:00,20.6,15,26,0,,,5.2,24.1,1018.9,444
2025-10-04 00:00:00,21.1,17,25,0,,,4.7,25.9,1020.6,433
2025-10-05 00:00:00,19.5,15,24,0,,,4.4,25.9,1018.2,483
2025-10-06 00:00:00,19.5,14,25,0,,,4.1,25.9,1017.4,495
2025-10-07 00:00:00,21.2,17,25,0,,,5.2,22.2,1019.2,352
2025-10-08 00:00:00,21.1,19,23,0,,,3.2,25.9,1020.8,271
2025-10-09 00:00:00,21.2,20,24,0,,,3.7,24.1,1019.1,308
2025-10-10 00:00:00,20.5,16,23,0,,,3.8,24.1,1016.7,528
2025-10-11 00:00:00,19.1,13,25,0,,,5.3,27.8,1013.5,473
2025-10-12 00:00:00,21,17,25,0,,,7.8,24.1,1012.6,391
2025-10-13 00:00:00,20.6,17,24,0,,,5.5,24.1,1013.5,399
2025-10-14 00:00:00,19.6,14,25,0,,,4.1,24.1,1014,406
2025-10-15 00:00:00,18.9,12,24,0,,,6.1,22.2,1014.5,379
2025-10-16 00:00:00,19.9,16,25,0,,,4.8,24.1,1012.8,224
2025-10-17 00:00:00,19.3,15,24,0,,,4.4,24.1,1011,312
2025-10-18 00:00:00,17.7,12,24,0,,,3.1,22.2,1013.1,480
2025-10-19 00:00:00,18.2,12,24,0,,,3.6,20.4,1014.7,426
2025-10-20 00:00:00,20.7,16,24,0,,,5.2,22.2,1015.7,306
2025-10-21 00:00:00,19.5,13,25,0,,,4.2,25.9,1017,334
2025-10-22 00:00:00,21.4,17,26,0,,,6.4,29.6,1018.9,372
2025-10-23 00:00:00,21.2,16,27,0,,,10.7,33.3,1018,412
2025-10-24 00:00:00,19.2,14,24,0,,,4.7,25.9,1016.2,420
2025-10-25 00:00:00,19.3,13,24,0,,,4.6,24.1,1015,310
2025-10-26 00:00:00,20,15,24,0.1,,,6.9,22.2,1017.8,173
2025-10-27 00:00:00,19.7,14,26,0,,,5.2,25.9,1018.4,337
2025-10-28 00:00:00,20.3,14,26,0.3,,,5.6,22.2,1014.4,61
2025-10-29 00:00:00,20.8,17,25,6.4,,,14.5,46.3,1011.7,65
2025-10-30 00:00:00,20,17,23,1,,,8.4,25.9,1015.1,284
2025-10-31 00:00:00,18,12,25,0,,,3.1,22.2,1016.3,374
2025-11-01 00:00:00,17.9,12,23,0,,,4.1,22.2,1018.8,189
2025-11-02 00:00:00,17.9,13,23,0,,,4.8,25.9,1022.3,348
2025-11-03 00:00:00,17.9,14,24,0,,,5.9,27.8,1020.2,361
2025-11-04 00:00:00,18.1,10,27,0,,,3.5,22.2,1016.7,250
2025-11-05 00:00:00,21.2,17,25,0,,,9.7,27.8,1015.1,224
2025-11-06 00:00:00,18,12,21,0.2,,,5.5,29.6,1018.2,272
2025-11-07 00:00:00,15.3,10,22,0,,,5.4,25.9,1017.8,299
2025-11-08 00:00:00,15.9,10,22,0,,,6.2,27.8,1019.1,415
2025-11-09 00:00:00,14.3,8,21,0,,,5.6,25.9,1018.4,324
2025-11-10 00:00:00,15.2,10,22,0,,,4.5,25.9,1018.1,416
2025-11-11 00:00:00,15.9,7,28,0,,,3,22.2,1012.6,470
2025-11-12 00:00:00,18.4,12,26,0,,,5.4,20.4,1011,411
2025-11-13 00:00:00,17.9,15,20,15.9,,,10.6,37,1009.5,50
2025-11-14 00:00:00,18.3,15,23,2.2,,,21.9,44.5,1012.7,211
2025-11-15 00:00:00,19.7,17,23,2.2,,,17.2,37,1015.2,199
2025-11-16 00:00:00,19,17,22,25.2,,,14.8,35.2,1015.8,136
2025-11-17 00:00:00,17.2,15,20,34.8,,,12.8,35.2,1016.2,128
2025-11-18 00:00:00,15.4,12,20,1.7,,,7.2,24.1,1015.9,250
2025-11-19 00:00:00,13.8,9,19,0,,,2.7,16.7,1015.5,360
2025-11-20 00:00:00,13.6,9,19,0,,,3.3,18.5,1017.7,303
2025-11-21 00:00:00,13.5,8,19,0,,,5.7,24.1,1021.1,321
2025-11-22 00:00:00,12,6,20,0,,,4.9,25.9,1023.3,507
2025-11-23 00:00:00,11.8,5,20,0,,,3.8,20.4,1023.9,501
2025-11-24 00:00:00,12.5,6,20,0,,,3.9,18.5,1022.7,417
2025-11-25 00:00:00,14.6,10,20,5.6,,,8.2,29.6,1020.3,127
2025-11-26 00:00:00,13.2,8,19,0,,,4.7,25.9,1020,276
2025-11-27 00:00:00,11.9,5,20,0,,,4.8,25.9,1018.2,435
2025-11-28 00:00:00,11.5,6,19,0,,,3,20.4,1018.8,420
2025-11-29 00:00:00,12.2,7,18,0,,,3.2,22.2,1018.6,367
2025-11-30 00:00:00,14,11,18,19.2,,,11,25.9,1014.8,256
2025-12-01 00:00:00,10.6,6,17,0,,,3.2,27.8,1017.2,235
2025-12-02 00:00:00,12,6,18,0,,,8.6,29.6,1019.5,287
2025-12-03 00:00:00,13.5,7,17,0,,,7.6,31.5,1022.7,221
2025-12-04 00:00:00,11.6,7,18,0,,,5.2,16.7,1024.5,409
2025-12-05 00:00:00,13.2,7,20,0,,,6,18.5,1023.8,365
